age,ast_per_g,awards,blk_per_g,drb_per_g,efg_pct,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,games,games_started,mp_per_g,name_display,orb_per_g,pf_per_g,pos,pts_per_g,stl_per_g,team_name_abbr,tov_per_g,trb_per_g
26,3.6,"AS,NBA3",1.1,7.2,.591,.580,6.6,11.5,.410,2.0,4.9,.529,8.7,16.4,.822,5.2,6.3,74,74,33.5,Karl-Anthony Towns,2.6,3.6,C,24.6,1.0,MIN,3.1,9.8
23,5.9,,0.8,4.3,.496,.514,6.9,13.5,.300,1.6,5.3,.453,8.5,18.8,.810,5.9,7.2,56,56,34.7,Shai Gilgeous-Alexander,0.7,2.5,PG,24.5,1.3,OKC,2.8,5.0
26,4.5,AS,0.3,4.3,.554,.534,5.7,10.6,.389,2.8,7.1,.476,8.4,17.7,.853,4.8,5.6,67,67,34.7,Zach LaVine,0.3,1.8,SG,24.4,0.6,CHI,2.6,4.6
25,3.5,,0.3,5.3,.541,.544,6.2,11.4,.358,2.5,7.0,.473,8.7,18.4,.758,3.7,4.8,66,66,33.6,Jaylen Brown,0.8,2.5,SF,23.6,1.1,BOS,2.7,6.1
24,5.6,,0.4,3.5,.506,.524,7.5,14.3,.297,1.3,4.2,.473,8.7,18.5,.750,4.4,5.9,59,59,35.3,De'Aaron Fox,0.4,2.9,PG,23.2,1.2,SAC,2.8,3.9
27,5.3,NBA3,0.6,6.6,.525,.527,7.7,14.5,.344,1.1,3.2,.494,8.8,17.8,.749,4.2,5.6,68,68,37.9,Pascal Siakam,1.9,3.3,PF,22.8,1.3,TOR,2.7,8.5
24,5.6,,0.5,5.2,.498,.501,6.9,13.8,.327,1.3,4.1,.461,8.2,17.9,.826,4.8,5.9,55,55,34.0,Brandon Ingram,0.6,2.2,SF,22.7,0.6,NOP,2.7,5.8
30,5.1,,0.4,3.5,.539,.509,5.7,11.2,.388,2.9,7.6,.460,8.6,18.8,.682,1.9,2.7,62,62,34.6,CJ McCollum,0.9,2.0,PG,22.1,1.1,2TM,2.0,4.3
32,10.3,AS,0.6,6.8,.485,.476,4.0,8.4,.330,2.3,6.9,.410,6.3,15.3,.877,7.2,8.2,65,65,37.2,James Harden,0.8,2.4,PG,22.0,1.3,2TM,4.4,7.7
22,8.6,AS,0.1,2.7,.536,.512,5.4,10.6,.383,2.6,6.7,.462,8.0,17.3,.892,3.2,3.5,68,68,35.7,Darius Garland,0.6,1.7,PG,21.7,1.3,CLE,3.6,3.3
32,5.5,AS,0.5,4.1,.496,.520,6.5,12.5,.233,0.5,2.0,.480,7.0,14.5,.870,6.9,8.0,57,57,33.9,Jimmy Butler,1.8,1.5,SF,21.4,1.6,MIA,2.1,5.9
20,3.8,,0.6,3.9,.527,.519,4.6,8.9,.357,3.0,8.4,.441,7.6,17.3,.786,3.1,3.9,72,72,34.3,Anthony Edwards,0.9,2.3,SG,21.3,1.5,MIN,2.6,4.8
25,9.2,AS,0.3,7.1,.500,.504,7.0,13.9,.327,1.4,4.3,.462,8.4,18.3,.794,2.9,3.6,68,68,34.8,Dejounte Murray,1.2,2.0,PG,21.1,2.0,SAS,2.6,8.3
22,4.0,6MOY-1,0.1,4.5,.525,.477,4.9,10.3,.399,2.7,6.7,.447,7.6,17.0,.868,2.9,3.3,66,10,32.6,Tyler Herro,0.5,1.4,SG,20.7,0.7,MIA,2.6,5.0
27,6.7,AS,0.5,3.8,.513,.440,3.1,7.0,.377,3.7,9.9,.403,6.8,16.9,.874,3.0,3.4,65,65,37.9,Fred VanVleet,0.7,2.5,PG,20.3,1.7,TOR,2.6,4.4
26,2.3,,1.6,6.1,.510,.532,5.4,10.1,.310,1.5,4.9,.459,6.9,15.0,.867,4.9,5.6,51,51,29.0,Kristaps PorziÅÄ£is,2.0,2.7,PF,20.2,0.7,2TM,1.6,8.1
23,3.8,,0.8,5.9,.554,.590,5.5,9.4,.331,1.9,5.8,.491,7.5,15.2,.802,3.3,4.2,80,80,35.5,Miles Bridges,1.1,2.4,PF,20.2,0.9,CHO,1.9,7.0
20,7.6,AS,0.4,5.2,.517,.462,4.2,9.2,.389,2.9,7.5,.429,7.2,16.7,.872,2.8,3.2,75,75,32.3,LaMelo Ball,1.4,3.2,PG,20.1,1.6,CHO,3.3,6.7
30,5.4,AS,0.3,4.8,.522,.494,4.4,8.9,.373,2.5,6.6,.443,6.8,15.5,.890,3.9,4.4,66,66,32.4,Khris Middleton,0.6,2.4,SF,20.1,1.2,MIL,2.9,5.4
27,5.1,,0.5,8.2,.459,.458,5.4,11.9,.308,1.7,5.4,.411,7.1,17.3,.756,4.2,5.6,72,72,35.3,Julius Randle,1.7,2.8,PF,20.1,0.7,NYK,3.4,9.9
21,3.0,,0.2,4.9,.466,.442,5.0,11.3,.342,2.0,5.8,.408,7.0,17.1,.714,4.1,5.8,70,70,34.5,RJ Barrett,0.9,2.0,SF,20.0,0.6,NYK,2.2,5.8
27,4.5,,0.3,3.5,.539,.516,4.1,7.9,.374,3.0,8.1,.444,7.1,16.0,.852,2.1,2.4,73,73,33.7,Terry Rozier,0.8,1.6,SG,19.3,1.3,CHO,1.3,4.3
27,2.4,,1.0,3.5,.491,.465,4.4,9.5,.358,1.9,5.4,.426,6.3,14.9,.838,4.6,5.5,47,47,31.9,Jerami Grant,0.6,2.3,PF,19.2,0.9,DET,1.8,4.1
24,3.4,DPOY-4,0.8,7.6,.557,.562,7.3,12.9,.000,0.0,0.1,.557,7.3,13.0,.753,4.6,6.1,56,56,32.6,Bam Adebayo,2.4,3.1,C,19.1,1.4,MIA,2.6,10.1
28,2.1,,0.5,2.8,.549,.491,3.8,7.8,.419,2.4,5.6,.461,6.2,13.4,.811,4.2,5.2,45,41,32.4,Norman Powell,0.4,2.4,SG,19.0,0.9,2TM,1.5,3.2
25,5.2,,0.4,8.9,.598,.623,6.5,10.5,.312,0.6,2.0,.573,7.1,12.5,.741,4.0,5.4,62,61,34.5,Domantas Sabonis,3.2,3.3,PF,18.9,1.0,2TM,3.1,12.1
22,4.0,,0.3,3.0,.548,.550,3.5,6.3,.364,2.8,7.6,.448,6.2,13.9,.925,3.2,3.5,76,51,30.0,Jordan Poole,0.4,2.7,SG,18.5,0.8,GSW,2.5,3.4
33,7.1,,0.3,6.0,.476,.485,6.0,12.4,.298,1.0,3.4,.444,7.0,15.8,.667,3.4,5.1,78,78,34.3,Russell Westbrook,1.4,3.0,PG,18.5,1.0,LAL,3.8,7.4
31,6.8,DPOY-8,0.4,3.5,.570,.547,5.2,9.4,.411,2.0,4.8,.501,7.1,14.2,.761,2.0,2.7,67,64,33.0,Jrue Holiday,1.0,2.0,PG,18.3,1.6,MIL,2.7,4.5
23,2.0,,0.3,2.4,.511,.445,3.4,7.7,.383,3.0,7.8,.414,6.4,15.5,.853,2.5,2.9,70,69,35.0,Gary Trent Jr.,0.4,2.1,SG,18.3,1.7,TOR,1.0,2.7
23,2.7,,0.4,3.8,.565,.484,3.7,7.6,.436,3.0,6.9,.461,6.7,14.5,.903,1.8,2.0,76,76,29.8,Desmond Bane,0.6,2.6,SG,18.2,1.2,MEM,1.5,4.4
32,1.7,,0.0,3.4,.552,.524,3.5,6.7,.387,2.6,6.8,.455,6.1,13.4,.858,3.2,3.8,69,69,30.9,Bojan BogdanoviÄ,0.8,1.7,PF,18.1,0.5,UTA,1.7,4.3
25,7.1,,0.3,2.9,.502,.492,3.5,7.0,.340,2.7,8.0,.411,6.2,15.0,.825,3.0,3.7,65,65,32.0,D'Angelo Russell,0.4,2.0,PG,18.1,1.0,MIN,2.5,3.3
26,2.3,,1.0,8.5,.576,.570,4.5,8.0,.390,1.9,4.9,.501,6.5,12.9,.623,3.0,4.9,68,67,30.8,Christian Wood,1.6,2.5,C,17.9,0.8,HOU,1.9,10.1
29,2.6,,0.8,8.3,.574,.581,6.1,10.5,.361,0.8,2.1,.544,6.9,12.7,.820,3.2,3.9,74,74,30.3,Jonas ValanÄiÅ«nas,3.1,3.3,C,17.8,0.6,NOP,2.4,11.4
31,3.2,,1.0,9.1,.518,.537,6.1,11.3,.314,1.4,4.5,.473,7.5,15.8,.760,1.3,1.7,73,73,33.1,Nikola VuÄeviÄ,1.9,2.5,C,17.6,1.0,CHI,1.9,11.0
21,4.3,,0.4,2.9,.552,.512,4.7,9.1,.427,1.8,4.1,.485,6.4,13.3,.866,2.8,3.3,75,74,35.3,Tyrese Maxey,0.3,2.1,PG,17.5,0.7,PHI,1.2,3.2
20,5.6,ROY-3,0.7,4.6,.471,.472,4.9,10.4,.314,1.8,5.7,.416,6.7,16.1,.845,2.2,2.6,64,64,32.6,Cade Cunningham,0.9,3.1,SG,17.4,1.2,DET,3.7,5.5
19,2.6,ROY-4,0.3,2.9,.508,.502,3.7,7.4,.343,2.3,6.8,.426,6.1,14.2,.797,2.8,3.5,67,67,31.9,Jalen Green,0.5,1.5,SG,17.3,0.7,HOU,2.0,3.4
22,3.9,,0.1,2.2,.555,.490,3.1,6.2,.405,3.1,7.8,.443,6.2,14.0,.888,1.8,2.0,57,30,29.5,Anfernee Simons,0.5,1.9,SG,17.3,0.5,POR,2.0,2.6
23,1.4,,0.7,7.7,.639,.642,7.5,11.7,.368,0.1,0.3,.634,7.6,12.0,.746,1.8,2.4,58,58,29.5,Deandre Ayton,2.6,2.4,C,17.2,0.7,PHO,1.6,10.2
22,1.7,,0.4,3.4,.493,.487,3.2,6.6,.332,2.5,7.7,.404,5.7,14.2,.843,3.2,3.7,51,51,32.6,Luguentz Dort,0.7,2.9,SG,17.2,0.9,OKC,1.7,4.2
29,3.5,,0.6,5.7,.532,.525,5.4,10.2,.367,1.4,3.8,.482,6.8,14.0,.842,2.3,2.8,73,73,34.8,Tobias Harris,1.1,2.2,PF,17.2,0.6,PHI,1.6,6.8
26,2.2,AS,0.7,3.3,.543,.513,4.4,8.5,.393,2.2,5.5,.466,6.5,14.0,.634,2.0,3.2,73,73,31.9,Andrew Wiggins,1.2,2.2,SF,17.2,1.0,GSW,1.5,4.5
24,2.6,,0.5,4.0,.526,.511,4.0,7.9,.363,2.4,6.6,.443,6.4,14.5,.754,1.9,2.5,48,48,36.0,OG Anunoby,1.5,2.7,SF,17.1,1.5,TOR,1.7,5.5
26,3.5,,0.9,7.4,.520,.526,4.5,8.5,.341,1.9,5.7,.452,6.4,14.2,.712,2.4,3.3,66,66,33.4,Kyle Kuzma,1.1,1.9,PF,17.1,0.6,WAS,2.6,8.5
27,4.3,,0.4,2.9,.492,.497,5.1,10.3,.320,1.4,4.4,.444,6.5,14.7,.756,2.5,3.3,58,49,30.7,Caris LeVert,0.7,2.3,SG,17.0,0.9,2TM,1.9,3.7
22,2.1,,0.2,5.0,.545,.510,4.2,8.2,.398,2.1,5.3,.466,6.3,13.5,.756,2.4,3.1,75,74,31.9,Keldon Johnson,1.1,2.0,SF,17.0,0.8,SAS,1.2,6.1
31,4.8,,0.2,3.1,.460,.439,4.2,9.5,.326,2.2,6.8,.392,6.4,16.3,.847,1.8,2.2,75,75,31.2,Reggie Jackson,0.5,2.1,SG,16.8,0.7,LAC,2.3,3.6
29,2.4,,0.2,4.5,.554,.525,3.2,6.2,.394,1.8,4.7,.469,5.1,10.8,.826,4.4,5.4,77,77,33.5,Harrison Barnes,1.1,1.2,PF,16.4,0.7,SAC,1.5,5.6
21,5.7,,0.3,4.9,.464,.432,3.5,8.0,.338,2.0,6.0,.391,5.5,14.0,.854,3.3,3.9,65,65,31.7,Cole Anthony,0.5,2.6,PG,16.3,0.7,ORL,2.6,5.4
25,4.8,,0.0,3.4,.549,.545,5.2,9.6,.373,1.2,3.2,.502,6.4,12.8,.840,2.3,2.7,79,61,31.9,Jalen Brunson,0.5,1.9,SG,16.3,0.8,DAL,1.6,3.9
22,1.1,DPOY-5,2.3,4.3,.477,.476,3.9,8.1,.319,1.6,5.1,.415,5.5,13.3,.823,3.6,4.4,78,78,27.3,Jaren Jackson Jr.,1.5,3.5,PF,16.3,0.9,MEM,1.7,5.8
24,1.8,,1.0,6.1,.576,.588,5.1,8.7,.364,1.2,3.3,.526,6.3,11.9,.793,2.5,3.1,54,53,30.8,John Collins,1.7,3.0,PF,16.2,0.6,ATL,1.1,7.8
23,1.6,AS,1.3,7.3,.678,.688,6.6,9.6,.100,0.0,0.2,.677,6.6,9.7,.708,2.9,4.2,56,56,32.3,Jarrett Allen,3.4,1.7,C,16.1,0.8,CLE,1.7,10.8
22,2.8,,0.2,4.1,.489,.454,2.9,6.4,.346,2.6,7.4,.396,5.5,13.9,.827,2.6,3.1,82,82,33.0,Saddiq Bey,1.3,1.6,SF,16.1,0.9,DET,1.2,5.4
29,2.5,6MOY-4,0.2,2.6,.504,.535,3.5,6.5,.318,2.4,7.6,.419,5.9,14.1,.828,1.8,2.2,79,1,27.1,Jordan Clarkson,0.8,1.9,SG,16.0,0.8,UTA,1.6,3.5
31,3.6,,0.4,3.8,.528,.496,4.0,8.1,.391,1.8,4.5,.459,5.8,12.6,.846,2.6,3.0,49,48,31.9,Gordon Hayward,0.8,1.7,SF,15.9,1.0,CHO,1.7,4.6
29,2.8,,0.3,3.5,.526,.482,2.3,4.7,.366,3.2,8.8,.406,5.5,13.6,.874,1.4,1.6,81,32,30.9,Buddy Hield,0.8,2.3,SG,15.6,0.9,2TM,1.9,4.4
29,1.1,"DPOY-3,AS",2.1,11.0,.713,.718,5.5,7.6,.000,0.0,0.1,.713,5.5,7.7,.690,4.6,6.7,66,66,32.1,Rudy Gobert,3.7,2.7,C,15.6,0.7,UTA,1.8,14.7
21,6.2,,0.4,3.7,.511,.456,3.0,6.5,.375,2.5,6.8,.415,5.5,13.2,.642,2.0,3.2,61,61,31.3,Kevin Porter Jr.,0.7,2.6,PG,15.6,1.1,HOU,3.1,4.4
32,2.1,,0.3,3.9,.507,.478,3.7,7.7,.367,1.9,5.1,.434,5.6,12.8,.872,2.4,2.7,54,54,29.0,Marcus Morris,0.5,2.1,PF,15.4,0.5,LAC,1.3,4.4
21,8.2,,0.6,3.2,.562,.517,3.5,6.8,.414,2.1,5.1,.473,5.6,11.8,.842,2.1,2.5,77,77,35.0,Tyrese Haliburton,0.8,1.6,PG,15.3,1.7,2TM,2.6,4.0
20,3.5,ROY-1,0.7,4.9,.524,.543,5.4,10.0,.301,0.8,2.6,.492,6.2,12.6,.735,2.1,2.9,74,74,35.4,Scottie Barnes,2.6,2.6,PF,15.3,1.1,TOR,1.8,7.5
20,2.9,ROY-5,0.4,3.4,.517,.511,4.6,8.9,.354,1.2,3.4,.468,5.8,12.3,.863,2.4,2.8,79,79,30.7,Franz Wagner,1.1,2.1,SF,15.2,0.9,ORL,1.5,4.5
29,3.1,6MOY-6,0.2,3.5,.537,.516,2.7,5.3,.368,2.7,7.3,.431,5.4,12.6,.843,1.5,1.8,63,27,29.3,Bogdan BogdanoviÄ,0.5,2.1,SG,15.1,1.1,ATL,1.1,4.0
22,2.8,,0.7,8.2,.576,.615,4.7,7.6,.327,1.1,3.5,.525,5.8,11.0,.691,2.3,3.3,62,61,29.9,Wendell Carter Jr.,2.2,2.7,PF,15.0,0.6,ORL,1.9,10.5
31,3.6,,0.2,2.8,.594,.553,3.2,5.7,.422,2.5,5.8,.487,5.6,11.5,.872,1.3,1.5,64,64,33.4,Seth Curry,0.3,2.3,SG,15.0,0.8,2TM,1.7,3.1
26,2.5,,0.6,4.2,.573,.605,4.6,7.7,.335,1.2,3.5,.520,5.8,11.1,.743,2.3,3.1,75,75,31.7,Aaron Gordon,1.7,2.0,PF,15.0,0.6,DEN,1.8,5.9
20,2.5,ROY-2,1.7,6.2,.522,.541,5.8,10.7,.250,0.3,1.3,.508,6.1,12.0,.663,2.4,3.7,69,69,33.8,Evan Mobley,2.1,2.1,PF,15.0,0.8,CLE,1.9,8.3
27,2.8,,0.6,8.1,.548,.563,5.5,9.7,.268,0.3,1.0,.535,5.7,10.7,.690,3.3,4.8,56,56,28.2,Jusuf NurkiÄ,3.0,3.4,C,15.0,1.1,POR,2.6,11.1
26,1.1,6MOY-7,0.4,2.9,.542,.578,2.9,5.0,.345,2.5,7.3,.440,5.4,12.3,.667,1.7,2.5,76,13,26.3,Kelly Oubre Jr.,1.0,2.5,SF,15.0,1.0,CHO,0.9,4.0
26,4.1,,0.2,6.0,.569,.601,4.0,6.6,.343,1.4,3.9,.504,5.3,10.5,.758,3.0,3.9,54,53,33.2,Josh Hart,1.1,2.8,SG,14.9,1.1,2TM,2.1,7.2
24,1.3,,0.5,4.7,.542,.548,2.9,5.3,.358,2.2,6.2,.445,5.1,11.5,.868,2.3,2.6,61,61,30.8,Lauri Markkanen,1.0,2.1,SF,14.8,0.7,CLE,0.9,5.7
31,3.9,,0.4,4.2,.525,.504,3.3,6.6,.365,2.2,6.1,.438,5.5,12.6,.803,1.4,1.8,71,71,32.1,Will Barton,0.6,1.6,SG,14.7,0.8,DEN,1.8,4.8
36,10.8,"MVP-9,AS,NBA3",0.3,4.0,.536,.559,4.6,8.3,.317,1.0,3.1,.493,5.6,11.3,.837,2.6,3.1,65,65,32.9,Chris Paul,0.3,2.1,PG,14.7,1.9,PHO,2.4,4.4
26,1.2,,0.7,6.6,.555,.533,3.9,7.4,.393,1.8,4.7,.479,5.8,12.1,.752,1.2,1.6,72,59,28.2,Bobby Portis,2.5,2.4,C,14.6,0.7,MIL,1.3,9.1
25,2.3,DPOY-2,0.4,3.3,.601,.628,4.2,6.7,.369,1.4,3.8,.534,5.6,10.5,.834,1.6,1.9,82,82,34.8,Mikal Bridges,0.9,1.8,SF,14.2,1.2,PHO,0.8,4.2
29,2.2,,0.1,3.4,.491,.473,2.5,5.4,.336,2.4,7.2,.394,5.0,12.6,.757,1.9,2.5,42,20,29.6,Tim Hardaway Jr.,0.3,1.8,SG,14.2,0.9,DAL,0.8,3.7
29,2.1,,0.3,2.2,.541,.465,2.0,4.3,.389,3.0,7.7,.417,5.0,12.1,.708,1.0,1.4,80,80,29.5,Evan Fournier,0.4,2.3,SG,14.1,1.0,NYK,1.3,2.6
23,2.9,,0.4,2.9,.578,.568,2.9,5.1,.391,2.3,5.8,.473,5.1,10.9,.795,1.2,1.5,76,37,28.1,Malik Monk,0.5,1.8,SG,13.8,0.8,LAL,1.6,3.4
28,5.2,,0.2,3.5,.493,.479,2.9,6.0,.339,1.7,4.9,.416,4.6,11.0,.774,2.9,3.8,67,51,29.6,Spencer Dinwiddie,0.7,2.2,PG,13.7,0.7,2TM,1.6,4.2
34,5.3,,0.3,2.4,.542,.464,2.4,5.2,.408,2.3,5.8,.435,4.8,11.0,.796,1.8,2.3,72,72,28.6,Mike Conley,0.7,2.0,PG,13.7,1.3,UTA,1.7,3.0
33,2.2,6MOY-2,0.2,6.1,.553,.493,1.9,3.8,.392,2.5,6.4,.430,4.4,10.3,.838,2.2,2.7,74,4,22.5,Kevin Love,1.2,1.4,C,13.6,0.4,CLE,1.3,7.2
28,4.6,,0.1,2.8,.490,.477,3.5,7.4,.344,1.3,3.9,.431,4.9,11.3,.853,2.5,2.9,64,29,28.7,Dennis SchrÃ¶der,0.5,2.4,PG,13.5,0.8,2TM,2.2,3.3
26,2.8,,1.7,5.5,.619,.618,6.0,9.7,1.000,0.0,0.0,.618,6.0,9.8,.495,1.4,2.8,68,67,29.0,Jakob Poeltl,3.9,3.1,C,13.5,0.7,SAS,1.6,9.3
33,2.7,,0.3,1.7,.585,.548,2.5,4.6,.412,2.2,5.3,.475,4.7,9.9,.778,1.8,2.4,57,46,29.3,Eric Gordon,0.3,1.1,SG,13.4,0.5,HOU,1.9,2.0
24,1.3,,0.4,2.8,.506,.474,3.4,7.2,.379,1.4,3.7,.442,4.8,10.8,.765,2.4,3.1,53,52,29.8,De'Andre Hunter,0.5,2.9,SF,13.4,0.7,ATL,1.3,3.3
35,7.5,,0.3,4.0,.555,.539,2.1,3.9,.377,2.3,6.1,.440,4.4,10.0,.851,2.3,2.8,63,63,33.9,Kyle Lowry,0.5,2.8,PG,13.4,1.1,MIA,2.7,4.5
37,1.0,,0.8,3.3,.544,.521,2.5,4.7,.375,2.2,5.8,.441,4.6,10.5,.830,1.9,2.3,69,3,26.0,Carmelo Anthony,0.9,2.4,PF,13.3,0.7,LAL,0.9,4.2
27,4.9,,0.8,3.0,.493,.515,3.0,5.7,.312,1.5,4.9,.421,4.5,10.7,.864,2.7,3.1,75,52,29.3,Derrick White,0.5,2.3,SG,13.2,0.9,2TM,1.6,3.5
28,1.9,,0.3,2.9,.531,.480,2.6,5.5,.390,2.1,5.3,.435,4.7,10.8,.890,1.8,2.0,77,77,30.2,Kentavious Caldwell-Pope,0.5,1.8,SG,13.2,1.1,WAS,1.3,3.4
28,2.0,6MOY-9,0.6,4.0,.649,.658,5.0,7.6,.235,0.1,0.2,.645,5.0,7.8,.716,3.0,4.2,71,3,23.1,Montrezl Harrell,2.1,1.9,C,13.1,0.4,2TM,1.0,6.1
24,2.1,,0.2,3.4,.507,.475,3.2,6.7,.369,1.7,4.6,.432,4.9,11.3,.804,1.6,2.0,55,39,28.0,Chris Duarte,0.7,1.7,SG,13.1,1.0,IND,1.6,4.1
36,0.9,,1.0,3.9,.566,.578,5.1,8.8,.304,0.3,1.0,.550,5.4,9.7,.873,1.9,2.2,47,12,22.3,LaMarcus Aldridge,1.6,1.7,C,12.9,0.3,BRK,0.9,5.5
25,1.0,,2.8,5.5,.587,.662,3.3,5.0,.333,1.5,4.4,.509,4.8,9.4,.752,1.9,2.5,42,42,29.4,Myles Turner,1.5,2.8,C,12.9,0.7,IND,1.3,7.1
21,2.9,,0.2,2.7,.539,.491,2.3,4.8,.385,2.2,5.8,.433,4.6,10.6,.857,1.3,1.5,61,17,27.5,Coby White,0.3,2.2,PG,12.7,0.5,CHI,1.1,3.0
26,4.4,,0.2,2.7,.564,.545,3.3,6.1,.395,1.7,4.2,.484,5.0,10.3,.869,1.0,1.1,75,74,29.9,Monte Morris,0.4,1.2,PG,12.6,0.7,DEN,1.0,3.0
19,6.4,,0.4,6.0,.461,.492,4.2,8.5,.263,1.0,3.9,.419,5.2,12.4,.709,1.0,1.5,54,54,31.5,Josh Giddey,1.8,1.6,SF,12.5,0.9,OKC,3.2,7.8
25,1.5,6MOY-3,0.2,3.5,.596,.523,1.7,3.3,.425,2.5,5.9,.460,4.2,9.2,.860,1.5,1.7,66,16,26.2,Cameron Johnson,0.6,1.7,PF,12.5,0.9,PHO,0.7,4.1
21,1.9,,0.6,3.7,.516,.492,2.7,5.4,.361,1.9,5.4,.427,4.6,10.8,.838,1.2,1.4,71,32,27.3,Devin Vassell,0.6,2.0,SF,12.3,1.1,SAS,0.8,4.3
25,1.5,,0.2,2.5,.532,.432,1.2,2.7,.377,3.0,8.1,.391,4.2,10.8,.817,0.6,0.8,79,18,25.0,Malik Beasley,0.3,1.1,SG,12.1,0.5,MIN,0.5,2.9
23,2.7,,0.4,3.0,.559,.530,2.5,4.7,.389,2.2,5.6,.454,4.7,10.3,.808,0.6,0.7,74,60,29.6,Kevin Huerter,0.4,2.5,SF,12.1,0.7,ATL,1.2,3.4
27,5.9,DPOY-1,0.3,3.2,.501,.506,2.5,5.0,.331,1.7,5.1,.418,4.2,10.1,.793,2.0,2.5,71,71,32.3,Marcus Smart,0.6,2.3,PG,12.1,1.7,BOS,2.2,3.8
23,2.2,,0.3,2.3,.480,.487,2.9,5.9,.314,1.6,5.0,.407,4.4,10.9,.784,1.7,2.1,70,6,23.0,Lonnie Walker IV,0.3,1.4,SG,12.1,0.6,SAS,1.0,2.6
26,4.2,,0.2,1.8,.481,.413,1.4,3.3,.341,2.5,7.4,.363,3.9,10.7,.843,1.6,1.8,76,63,28.4,Devonte' Graham,0.5,1.3,PG,11.9,0.9,NOP,1.4,2.3
25,2.1,6MOY-5,0.1,3.0,.598,.449,1.4,3.1,.449,2.7,6.0,.449,4.1,9.1,.896,1.0,1.1,70,13,27.4,Luke Kennard,0.3,1.4,SG,11.9,0.6,LAC,0.9,3.3
