age,ast_per_g,awards,blk_per_g,drb_per_g,efg_pct,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,games,games_started,mp_per_g,name_display,orb_per_g,pf_per_g,pos,pts_per_g,stl_per_g,team_name_abbr,tov_per_g,trb_per_g
30,1.8,,0.1,2.5,.486,.448,4.8,10.7,.387,1.7,4.4,.430,6.5,15.0,.891,4.5,5.0,68,68,32.0,Kevin Martin,0.5,1.8,SG,19.1,1.0,MIN,1.6,3.0
28,10.7,"MVP-7,DPOY-13,AS,NBA1",0.1,3.7,.511,.498,5.3,10.6,.368,1.3,3.4,.467,6.5,14.0,.855,4.8,5.6,62,62,35.0,Chris Paul,0.6,2.5,PG,19.1,2.5,LAC,2.3,4.3
28,5.7,,0.3,3.1,.478,.474,6.2,13.0,.330,0.8,2.5,.451,7.0,15.6,.788,4.1,5.2,82,82,36.9,Monta Ellis,0.5,2.4,SG,19.0,1.7,DAL,3.2,3.6
32,4.7,AS,0.5,3.4,.551,.557,7.5,13.5,.281,0.2,0.6,.545,7.7,14.1,.733,3.5,4.8,54,53,32.9,Dwyane Wade,1.1,2.0,SG,19.0,1.5,MIA,3.0,4.5
33,3.2,6MOY-1,0.2,1.8,.496,.460,3.8,8.2,.361,2.3,6.5,.416,6.1,14.7,.866,4.0,4.7,69,24,30.3,Jamal Crawford,0.5,1.7,SG,18.6,0.9,LAC,2.0,2.3
23,2.2,,0.5,2.6,.533,.464,4.1,8.9,.417,2.8,6.6,.444,6.9,15.5,.795,1.8,2.3,81,81,35.4,Klay Thompson,0.5,2.9,SG,18.4,0.9,GSW,1.7,3.1
28,1.8,"DPOY-8,AS,NBA2",1.8,8.9,.593,.594,6.6,11.2,.286,0.0,0.1,.591,6.7,11.3,.547,4.9,9.0,71,71,33.7,Dwight Howard,3.3,3.4,C,18.3,0.8,HOU,3.2,12.2
28,3.4,,0.0,3.2,.522,.473,4.6,9.7,.427,1.8,4.1,.459,6.4,13.8,.815,3.8,4.6,73,73,35.0,Arron Afflalo,0.4,1.9,SG,18.2,0.5,ORL,2.0,3.6
30,2.1,,0.4,6.7,.523,.523,7.4,14.2,.000,0.0,0.0,.523,7.4,14.2,.780,3.3,4.3,69,67,33.2,David Lee,2.6,3.0,PF,18.2,0.7,GSW,2.2,9.3
22,4.9,,0.2,2.9,.473,.466,4.9,10.5,.325,1.5,4.7,.422,6.4,15.2,.802,3.6,4.5,72,69,33.3,Brandon Knight,0.6,2.0,PG,17.9,1.0,MIL,2.6,3.5
27,7.4,,0.2,3.6,.511,.460,3.4,7.3,.380,2.4,6.3,.423,5.8,13.7,.813,4.0,4.9,79,79,36.2,Kyle Lowry,1.1,3.4,PG,17.9,1.5,TOR,2.5,4.7
28,3.1,AS,1.1,6.4,.498,.487,5.5,11.3,.358,1.0,2.9,.461,6.5,14.1,.731,3.9,5.3,74,73,33.5,Paul Millsap,2.1,2.8,PF,17.9,1.7,ATL,2.5,8.5
28,1.5,6MOY-8,0.2,2.1,.511,.468,3.9,8.4,.386,2.1,5.5,.435,6.0,13.9,.825,3.7,4.5,64,9,28.3,Nick Young,0.5,2.4,SG,17.9,0.7,LAL,1.5,2.6
25,2.3,,0.5,3.9,.489,.496,6.2,12.5,.308,1.1,3.7,.454,7.4,16.2,.712,2.1,2.9,79,78,34.4,Thaddeus Young,2.1,2.7,PF,17.9,2.1,PHI,2.1,6.0
24,5.5,,0.3,4.1,.522,.517,5.0,9.7,.357,1.2,3.3,.477,6.2,12.9,.772,4.3,5.5,43,40,32.9,Eric Bledsoe,0.6,2.3,PG,17.7,1.6,PHO,3.3,4.7
23,6.1,,0.4,3.7,.441,.417,4.7,11.2,.333,1.5,4.5,.393,6.2,15.7,.837,3.9,4.6,73,73,35.8,Kemba Walker,0.5,1.8,PG,17.7,1.2,CHA,2.3,4.2
26,8.8,,0.2,2.8,.475,.455,4.4,9.7,.356,1.2,3.3,.431,5.6,13.0,.798,5.2,6.5,62,61,35.8,Ty Lawson,0.6,1.8,PG,17.6,1.6,DEN,3.2,3.5
28,0.9,,0.4,4.9,.541,.541,7.0,13.0,,0.0,0.0,.541,7.0,13.0,.747,3.4,4.6,54,54,30.8,Nikola PekoviÄ,3.8,2.4,C,17.5,0.6,MIN,1.6,8.7
33,3.4,,1.5,7.6,.482,.483,7.0,14.5,.286,0.1,0.2,.480,7.1,14.8,.736,3.1,4.2,60,60,31.4,Pau Gasol,2.1,2.1,C,17.4,0.5,LAL,2.4,9.7
32,2.5,,0.3,6.7,.468,.474,7.1,14.9,.100,0.0,0.3,.467,7.1,15.2,.742,3.2,4.3,79,79,34.2,Zach Randolph,3.4,2.7,PF,17.4,0.7,MEM,2.3,10.1
26,6.0,MVP-17,0.2,2.4,.500,.484,4.9,10.1,.361,1.4,4.0,.450,6.3,14.1,.815,3.1,3.8,73,73,33.5,Mike Conley,0.6,1.9,PG,17.2,1.5,MEM,2.1,2.9
20,3.3,,0.2,3.0,.479,.426,4.7,11.0,.402,1.9,4.7,.419,6.6,15.7,.788,2.0,2.6,73,73,34.7,Bradley Beal,0.7,2.1,SG,17.1,1.0,WAS,1.8,3.7
27,1.7,,0.6,4.0,.469,.448,4.2,9.5,.341,1.6,4.8,.412,5.9,14.3,.795,3.5,4.3,82,82,34.2,Jeff Green,0.7,2.2,SF,16.9,0.7,BOS,2.0,4.6
22,6.3,ROY-1,0.6,4.8,.431,.440,5.3,12.1,.264,0.8,3.0,.405,6.1,15.1,.703,3.7,5.2,70,70,34.5,Michael Carter-Williams,1.4,3.0,PG,16.7,1.9,PHI,3.5,6.2
31,5.7,"MVP-12,AS,NBA2",0.1,2.0,.513,.509,6.3,12.5,.373,0.4,1.0,.499,6.7,13.4,.811,2.9,3.6,68,68,29.4,Tony Parker,0.3,1.3,PG,16.7,0.5,SAS,2.2,2.3
25,4.0,,0.4,4.6,.538,.528,4.5,8.6,.370,1.8,4.7,.472,6.3,13.3,.742,2.2,3.0,74,74,37.6,Chandler Parsons,0.9,2.3,SF,16.6,1.2,HOU,1.9,5.5
25,6.7,,0.2,2.2,.474,.469,4.8,10.3,.329,0.9,2.8,.438,5.8,13.2,.846,4.0,4.8,79,79,32.2,Jeff Teague,0.4,2.0,PG,16.5,1.1,ATL,2.9,2.6
27,2.4,,0.2,2.9,.541,.490,3.0,6.1,.393,2.5,6.2,.441,5.4,12.3,.837,3.1,3.7,82,82,33.9,Wesley Matthews,0.6,2.1,SG,16.4,0.9,POR,1.3,3.5
28,3.3,,1.4,5.4,.448,.462,5.8,12.6,.264,0.9,3.4,.419,6.7,16.0,.532,2.1,3.9,77,76,35.5,Josh Smith,1.3,2.6,SF,16.4,1.4,DET,2.6,6.8
29,1.1,AS,1.0,5.4,.555,.569,5.3,9.3,.339,0.9,2.8,.516,6.2,12.1,.820,2.8,3.4,79,79,32.0,Chris Bosh,1.2,2.4,C,16.2,1.0,MIA,1.6,6.6
23,5.2,,0.5,4.3,.454,.453,4.4,9.8,.304,1.1,3.6,.413,5.5,13.4,.816,4.0,4.9,77,77,36.4,Gordon Hayward,0.8,2.0,SF,16.2,1.4,UTA,2.8,5.1
28,2.9,,0.1,4.2,.465,.468,5.0,10.7,.302,0.9,3.0,.431,5.9,13.7,.791,3.4,4.3,63,63,35.1,Luol Deng,1.6,1.8,SF,16.0,1.0,2TM,1.8,5.7
22,3.0,6MOY-8,0.2,2.3,.479,.455,4.8,10.6,.368,1.3,3.6,.433,6.1,14.2,.685,2.3,3.4,70,24,29.6,Dion Waiters,0.5,2.2,SG,15.9,0.9,CLE,2.2,2.8
28,1.5,,0.5,2.8,.547,.492,3.0,6.0,.400,2.5,6.2,.445,5.5,12.3,.848,2.4,2.8,82,48,28.4,Gerald Green,0.6,2.7,SG,15.8,0.9,PHO,1.8,3.4
32,2.7,AS,0.1,2.8,.533,.489,3.8,7.8,.401,2.1,5.1,.454,5.8,12.9,.815,2.0,2.5,79,79,32.6,Joe Johnson,0.6,1.6,SG,15.8,0.6,BRK,1.5,3.4
26,1.8,,0.1,2.1,.554,.514,3.3,6.3,.401,2.1,5.2,.463,5.4,11.6,.857,2.9,3.4,77,70,33.2,Jodie Meeks,0.4,1.5,SG,15.7,1.4,LAL,1.4,2.5
24,7.6,,0.1,2.3,.441,.397,3.4,8.5,.337,1.9,5.7,.373,5.3,14.2,.751,3.0,4.0,80,79,34.1,Brandon Jennings,0.7,2.0,PG,15.5,1.3,DET,2.7,3.1
25,3.3,,0.2,2.1,.498,.456,4.0,8.7,.391,1.6,4.0,.436,5.6,12.8,.785,2.7,3.5,64,64,32.1,Eric Gordon,0.5,1.8,SG,15.4,1.2,NOP,2.1,2.6
23,2.1,,0.6,6.1,.497,.497,6.1,12.4,.000,0.0,0.0,.497,6.1,12.4,.657,2.9,4.5,82,82,32.8,Greg Monroe,3.1,2.5,PF,15.2,1.1,DET,2.0,9.3
37,3.0,"MVP-12,DPOY-13",1.9,7.6,.490,.493,6.0,12.2,.000,0.0,0.1,.490,6.0,12.2,.731,3.1,4.3,74,74,29.2,Tim Duncan,2.1,1.8,C,15.1,0.6,SAS,2.1,9.7
24,1.0,DPOY-4,2.7,6.0,.548,.546,6.2,11.3,.383,0.3,0.7,.536,6.5,12.1,.784,1.9,2.5,81,81,32.9,Serge Ibaka,2.8,2.9,PF,15.1,0.5,OKC,1.5,8.8
23,1.4,,0.2,3.0,.485,.451,4.7,10.4,.395,1.3,3.3,.438,6.0,13.8,.804,1.5,1.9,60,58,30.9,Avery Bradley,0.8,2.4,SG,14.9,1.1,BOS,1.6,3.8
29,3.6,DPOY-15,1.3,5.8,.474,.477,5.7,11.9,.182,0.0,0.2,.473,5.7,12.1,.768,3.1,4.1,59,59,33.4,Marc Gasol,1.4,2.5,C,14.6,1.0,MEM,1.9,7.2
21,1.3,,0.4,5.5,.486,.508,4.9,9.7,.254,0.5,2.1,.464,5.4,11.7,.807,3.2,4.0,61,36,30.3,Tobias Harris,1.4,2.3,PF,14.6,0.7,ORL,1.3,7.0
24,5.0,,0.3,3.7,.448,.461,5.1,11.1,.221,0.3,1.3,.436,5.4,12.5,.771,3.3,4.3,72,22,28.2,Tyreke Evans,1.1,2.2,SF,14.5,1.2,NOP,2.4,4.7
28,3.0,,0.3,3.5,.514,.436,2.8,6.4,.394,2.6,6.5,.415,5.4,12.9,.652,1.2,1.9,74,37,32.7,J.R. Smith,0.5,2.6,SF,14.5,0.9,NYK,1.5,4.0
28,2.5,DPOY-15,0.3,4.9,.562,.509,2.7,5.3,.407,2.3,5.7,.456,5.1,11.1,.772,1.9,2.5,77,77,35.4,Trevor Ariza,1.3,2.3,SF,14.4,1.6,WAS,1.7,6.2
29,6.1,,0.2,2.4,.518,.500,3.5,7.0,.366,1.5,4.2,.450,5.0,11.2,.801,2.7,3.4,64,58,32.2,Deron Williams,0.2,2.3,PG,14.3,1.5,BRK,2.2,2.6
31,2.9,,0.9,4.3,.504,.506,5.6,11.1,.200,0.0,0.1,.503,5.6,11.2,.583,2.9,5.0,53,37,29.4,NenÃª,1.2,3.1,PF,14.2,1.2,WAS,2.2,5.5
23,1.8,,0.8,7.7,.507,.507,6.2,12.2,,0.0,0.0,.507,6.2,12.2,.766,1.8,2.4,57,57,31.8,Nikola VuÄeviÄ,3.2,3.0,C,14.2,1.1,ORL,2.0,11.0
25,3.2,,0.1,4.3,.450,.444,4.7,10.7,.321,0.6,1.9,.425,5.4,12.6,.813,2.6,3.2,81,56,30.3,Evan Turner,0.8,2.4,SF,14.0,0.8,2TM,2.3,5.0
22,2.7,,0.2,2.5,.487,.480,4.2,8.8,.350,0.6,1.8,.457,4.9,10.7,.748,3.6,4.8,78,12,28.1,Alec Burks,0.8,2.4,SG,14.0,0.9,UTA,1.9,3.3
26,2.6,,0.4,3.6,.455,.445,4.7,10.6,.348,0.5,1.5,.433,5.2,12.1,.761,3.1,4.0,77,77,32.0,Gerald Henderson,0.4,2.1,SG,14.0,0.7,CHA,1.5,4.0
33,2.8,,0.9,5.3,.490,.491,5.7,11.6,.267,0.1,0.2,.488,5.7,11.7,.789,2.5,3.1,80,80,30.9,David West,1.5,2.3,PF,14.0,0.8,IND,1.7,6.8
27,2.1,,0.1,1.8,.450,.455,4.8,10.5,.273,0.3,1.2,.436,5.1,11.7,.836,3.3,4.0,73,5,26.7,Rodney Stuckey,0.5,1.8,SG,13.9,0.7,DET,1.7,2.3
24,1.8,6MOY-4,0.6,4.3,.507,.512,4.7,9.1,.315,0.4,1.3,.486,5.1,10.4,.792,3.2,4.0,81,0,26.6,Markieff Morris,1.7,2.9,PF,13.8,0.8,PHO,1.8,6.0
21,4.1,ROY-2,0.5,3.6,.458,.448,4.0,8.9,.327,0.9,2.8,.419,4.9,11.7,.780,3.1,4.0,80,44,31.1,Victor Oladipo,0.5,2.6,PG,13.8,1.6,ORL,3.2,4.1
23,4.6,,0.1,5.9,.540,.545,4.4,8.0,.352,1.1,3.1,.491,5.5,11.2,.711,1.8,2.5,78,78,35.3,Lance Stephenson,1.2,2.5,SG,13.8,0.7,IND,2.7,7.2
32,1.6,,0.3,6.5,.456,.457,5.9,12.9,.000,0.0,0.0,.456,5.9,12.9,.767,1.9,2.5,76,76,28.2,Carlos Boozer,1.8,2.8,PF,13.7,0.7,CHI,2.0,8.3
24,1.2,,0.9,5.6,.545,.547,5.6,10.2,.000,0.0,0.0,.545,5.6,10.3,.650,2.5,3.9,80,77,27.2,Kenneth Faried,3.0,2.4,PF,13.7,0.9,DEN,1.7,8.6
26,1.8,,0.5,3.8,.499,.478,3.0,6.2,.348,2.0,5.7,.416,5.0,11.9,.724,1.8,2.5,62,55,31.1,Wilson Chandler,0.9,3.1,SF,13.6,0.7,DEN,1.3,4.7
20,0.4,,1.6,7.8,.623,.625,5.9,9.5,.000,0.0,0.0,.623,5.9,9.5,.418,1.7,4.0,81,81,32.3,Andre Drummond,5.4,3.4,C,13.5,1.2,DET,1.4,13.2
36,2.4,,0.4,4.3,.529,.507,2.8,5.5,.373,1.5,4.0,.451,4.3,9.5,.826,3.4,4.1,75,68,28.0,Paul Pierce,0.3,2.5,SF,13.5,1.1,BRK,2.0,4.6
28,1.1,,1.2,3.6,.472,.487,4.6,9.4,.278,0.7,2.6,.442,5.3,12.0,.824,2.0,2.4,42,39,29.9,Andrea Bargnani,1.6,2.4,C,13.3,0.3,NYK,1.4,5.3
22,1.2,,1.5,6.0,.522,.523,5.3,10.2,.000,0.0,0.0,.522,5.3,10.2,.669,2.6,3.9,73,73,30.2,Derrick Favors,2.7,3.2,PF,13.3,1.0,UTA,1.8,8.7
21,1.6,,0.7,4.9,.458,.475,4.4,9.3,.269,0.8,2.8,.427,5.2,12.1,.778,2.1,2.7,74,44,27.6,Jared Sullinger,3.3,3.4,PF,13.3,0.5,BOS,1.6,8.1
25,3.0,,1.2,6.6,.529,.478,3.4,7.2,.416,1.6,3.9,.456,5.0,11.0,.783,1.5,1.9,80,78,30.9,Spencer Hawes,1.6,3.0,C,13.2,0.6,2TM,2.2,8.3
30,3.5,,0.5,2.4,.521,.456,2.1,4.7,.380,2.3,6.1,.413,4.5,10.8,.849,1.9,2.3,81,78,30.7,Randy Foye,0.4,2.5,SG,13.2,0.8,DEN,1.8,2.9
29,1.7,,1.5,7.0,.542,.541,5.6,10.4,1.000,0.0,0.0,.542,5.6,10.4,.686,1.9,2.8,81,80,32.8,Marcin Gortat,2.5,2.5,C,13.2,0.5,WAS,1.6,9.5
26,4.4,6MOY-7,0.0,1.6,.508,.427,2.3,5.4,.401,1.9,4.7,.415,4.2,10.1,.885,2.8,3.2,71,9,27.3,D.J. Augustin,0.2,2.1,PG,13.1,0.7,2TM,1.8,1.8
24,2.6,,0.5,3.6,.446,.457,3.1,6.8,.283,1.0,3.6,.397,4.1,10.3,.769,3.9,5.0,67,67,38.7,Jimmy Butler,1.3,1.6,SG,13.1,1.9,CHI,1.5,4.9
23,4.1,6MOY-5,0.1,3.4,.485,.477,4.0,8.4,.339,1.0,3.1,.440,5.0,11.5,.893,2.0,2.2,80,36,28.5,Reggie Jackson,0.5,1.8,PG,13.1,1.1,OKC,2.1,3.9
25,5.1,,0.7,6.0,.554,.566,2.9,5.1,.361,1.8,4.9,.465,4.6,10.0,.803,2.0,2.5,82,82,36.0,Nicolas Batum,1.4,1.9,SF,13.0,0.9,POR,2.5,7.5
28,1.1,6MOY-2,1.4,4.4,.479,.483,5.2,10.8,.000,0.0,0.1,.479,5.2,10.9,.751,2.6,3.4,82,8,28.7,Taj Gibson,2.4,2.5,PF,13.0,0.5,CHI,1.8,6.8
20,3.0,,0.2,2.2,.452,.492,4.2,8.6,.213,0.6,2.6,.427,4.8,11.2,.641,2.9,4.5,72,16,24.5,Tony Wroten,1.0,2.1,PG,13.0,1.1,PHI,2.8,3.2
21,5.7,ROY-3,0.1,2.4,.442,.410,3.3,8.0,.330,1.6,4.8,.380,4.9,12.8,.903,1.5,1.6,70,68,32.3,Trey Burke,0.5,2.1,PG,12.8,0.6,UTA,1.9,3.0
22,2.0,DPOY-11,0.8,5.1,.576,.579,4.1,7.0,.379,1.0,2.8,.522,5.1,9.8,.802,1.5,1.9,66,65,29.1,Kawhi Leonard,1.2,1.9,SF,12.8,1.7,SAS,1.2,6.2
28,5.4,"MVP-4,DPOY-1,AS,NBA1",1.5,7.7,.475,.476,4.8,10.0,.000,0.0,0.0,.475,4.8,10.0,.737,3.1,4.2,80,80,35.3,Joakim Noah,3.5,3.1,C,12.6,1.2,CHI,2.4,11.3
25,4.1,,0.4,2.2,.508,.492,3.0,6.1,.358,1.2,3.2,.446,4.2,9.3,.823,3.1,3.7,71,33,28.9,Jeremy Lin,0.5,2.3,PG,12.5,1.0,HOU,2.5,2.6
27,4.1,,0.1,2.0,.452,.457,3.6,7.8,.282,0.4,1.5,.429,4.0,9.3,.807,3.9,4.9,83,19,26.7,Ramon Sessions,0.5,1.1,PG,12.3,0.6,2TM,1.8,2.4
27,1.7,,0.4,1.8,.517,.552,4.1,7.4,.280,0.7,2.6,.481,4.8,10.0,.718,2.0,2.8,81,81,32.2,Corey Brewer,0.8,2.6,SF,12.3,1.9,MIN,1.3,2.6
21,0.9,6MOY-8,0.5,4.7,.491,.492,5.2,10.7,.000,0.0,0.0,.491,5.2,10.7,.730,1.9,2.6,80,37,26.7,Enes Freedom,2.8,2.9,C,12.3,0.4,UTA,1.8,7.5
36,4.3,6MOY-3,0.3,2.5,.541,.553,3.0,5.4,.349,1.3,3.8,.469,4.3,9.2,.851,2.4,2.8,68,3,22.8,Manu GinÃ³bili,0.4,1.9,SG,12.3,1.0,SAS,2.0,3.0
22,1.1,,1.3,4.8,.564,.581,4.7,8.0,.307,0.4,1.3,.542,5.1,9.4,.605,1.6,2.6,76,71,27.3,Terrence Jones,2.1,1.8,PF,12.1,0.7,HOU,0.9,6.9
22,2.1,,0.2,3.0,.511,.454,3.1,6.9,.414,1.5,3.5,.440,4.6,10.4,.861,1.4,1.7,82,64,30.0,Khris Middleton,0.7,3.0,SF,12.1,1.0,MIL,1.5,3.8
31,7.0,,0.1,3.0,.485,.444,2.3,5.2,.348,2.0,5.8,.394,4.3,11.0,.857,1.4,1.6,68,68,32.0,Jameer Nelson,0.4,2.1,PG,12.1,0.8,ORL,2.4,3.4
32,2.9,,0.3,3.7,.626,.479,1.5,3.1,.472,2.6,5.5,.475,4.1,8.6,.926,1.2,1.3,71,71,33.9,Kyle Korver,0.3,2.1,SG,12.0,1.0,ATL,1.4,4.0
37,2.6,6MOY-6,0.4,2.7,.497,.418,2.3,5.4,.394,1.8,4.6,.407,4.1,10.0,.821,2.0,2.4,81,0,24.4,Vince Carter,0.8,2.6,SG,11.9,0.8,DAL,1.3,3.5
31,0.5,,0.6,3.2,.557,.557,4.8,8.6,,0.0,0.0,.557,4.8,8.6,.739,2.3,3.1,65,21,22.6,Amar'e Stoudemire,1.7,2.4,C,11.9,0.4,NYK,1.4,4.9
25,1.4,,0.7,6.2,.508,.514,4.8,9.4,.000,0.0,0.1,.508,4.8,9.5,.517,2.2,4.2,69,52,26.9,J.J. Hickson,3.0,2.6,PF,11.8,0.7,DEN,1.9,9.2
26,2.2,,0.3,1.9,.484,.433,2.7,6.2,.370,1.6,4.4,.407,4.3,10.6,.864,1.5,1.7,52,23,25.9,O.J. Mayo,0.5,2.1,SG,11.7,0.5,MIL,1.8,2.4
22,0.9,,0.4,5.9,.477,.478,4.4,9.3,.000,0.0,0.0,.477,4.4,9.3,.693,2.9,4.1,82,82,31.6,Tristan Thompson,3.3,2.3,PF,11.7,0.5,CLE,1.3,9.2
27,2.2,6MOY-11,0.1,2.6,.576,.525,2.6,5.0,.430,1.6,3.7,.485,4.2,8.7,.847,1.4,1.6,80,25,25.2,Marco Belinelli,0.2,1.6,SF,11.4,0.6,SAS,1.2,2.8
32,4.7,,0.1,2.0,.584,.464,1.9,4.0,.449,2.4,5.2,.456,4.2,9.2,.825,0.6,0.8,81,81,30.5,JosÃ© CalderÃ³n,0.4,1.7,PG,11.4,0.9,DAL,1.3,2.4
26,3.7,,0.2,1.8,.518,.501,3.2,6.3,.376,0.9,2.4,.467,4.1,8.7,.857,2.4,2.8,80,35,25.9,Darren Collison,0.6,1.9,PG,11.4,1.2,LAC,1.7,2.4
33,2.3,,0.6,3.6,.510,.467,2.6,5.5,.380,1.5,4.0,.430,4.1,9.4,.854,1.7,2.0,82,61,31.5,Mike Dunleavy,0.6,2.0,SF,11.3,0.8,CHI,1.3,4.2
21,0.7,,0.9,6.0,.531,.532,4.4,8.3,.000,0.0,0.0,.531,4.4,8.3,.762,2.4,3.2,81,81,28.2,Jonas ValanÄiÅ«nas,2.8,3.1,C,11.3,0.3,TOR,1.7,8.8
27,1.5,6MOY-13,0.5,3.7,.487,.494,4.2,8.5,.278,0.2,0.7,.476,4.4,9.2,.742,2.2,3.0,73,7,22.2,Andray Blatche,1.6,2.3,PF,11.2,1.0,BRK,1.5,5.3
26,1.3,,0.1,4.3,.441,.446,3.6,8.1,.282,0.7,2.4,.409,4.3,10.5,.823,1.9,2.4,55,47,26.9,Ersan Ä°lyasova,1.9,2.5,PF,11.2,0.8,MIL,1.1,6.2
